,secu_abbr,chi_name,listed_state,secu_code,secu_market,listed_sector,hs_code
3832,源杰科技,陕西源杰半导体科技股份有限公司,上市,688498,上海证券交易所,科创板,688498.SH
3833,苏博特,江苏苏博特新材料股份有限公司,上市,603916,上海证券交易所,主板,603916.SH
3834,晶华新材,上海晶华胶粘新材料股份有限公司,上市,603683,上海证券交易所,主板,603683.SH
3835,睿能科技,福建睿能科技股份有限公司,上市,603933,上海证券交易所,主板,603933.SH
3836,绿茵生态,天津绿茵景观生态建设股份有限公司,上市,002887,深圳证券交易所,主板,002887.SZ
3837,双一科技,山东双一科技股份有限公司,上市,300690,深圳证券交易所,创业板,300690.SZ
3838,正丹股份,江苏正丹化学工业股份有限公司,上市,300641,深圳证券交易所,创业板,300641.SZ
3839,隆盛科技,无锡隆盛科技股份有限公司,上市,300680,深圳证券交易所,创业板,300680.SZ
3840,长川科技,杭州长川科技股份有限公司,上市,300604,深圳证券交易所,创业板,300604.SZ
3841,透景生命,上海透景生命科技股份有限公司,上市,300642,深圳证券交易所,创业板,300642.SZ
3842,延江股份,厦门延江新材料股份有限公司,上市,300658,深圳证券交易所,创业板,300658.SZ
3843,金陵体育,江苏金陵体育器材股份有限公司,上市,300651,深圳证券交易所,创业板,300651.SZ
3844,杭州园林,杭州园林设计院股份有限公司,上市,300649,深圳证券交易所,创业板,300649.SZ
3845,三超新材,南京三超新材料股份有限公司,上市,300554,深圳证券交易所,创业板,300554.SZ
3846,华骐环保,安徽华骐环保科技股份有限公司,上市,300929,深圳证券交易所,创业板,300929.SZ
3847,创源股份,宁波创源文化发展股份有限公司,上市,300703,深圳证券交易所,创业板,300703.SZ
3848,集泰股份,广州集泰化工股份有限公司,上市,002909,深圳证券交易所,主板,002909.SZ
3849,日盈电子,江苏日盈电子股份有限公司,上市,603286,上海证券交易所,主板,603286.SH
3850,上海雅仕,上海雅仕投资发展股份有限公司,上市,603329,上海证券交易所,主板,603329.SH
3851,豪能股份,成都豪能科技股份有限公司,上市,603809,上海证券交易所,主板,603809.SH
3852,天风证券,天风证券股份有限公司,上市,601162,上海证券交易所,主板,601162.SH
3853,招商蛇口,招商局蛇口工业区控股股份有限公司,上市,001979,深圳证券交易所,主板,001979.SZ
3854,建业股份,浙江建业化工股份有限公司,上市,603948,上海证券交易所,主板,603948.SH
3855,科前生物,武汉科前生物股份有限公司,上市,688526,上海证券交易所,科创板,688526.SH
3856,容百科技,宁波容百新能源科技股份有限公司,上市,688005,上海证券交易所,科创板,688005.SH
3857,利元亨,广东利元亨智能装备股份有限公司,上市,688499,上海证券交易所,科创板,688499.SH
3858,江苏北人,江苏北人智能制造科技股份有限公司,上市,688218,上海证券交易所,科创板,688218.SH
3859,天奈科技,江苏天奈科技股份有限公司,上市,688116,上海证券交易所,科创板,688116.SH
3860,睿创微纳,烟台睿创微纳技术股份有限公司,上市,688002,上海证券交易所,科创板,688002.SH
3861,晶晨股份,晶晨半导体(上海)股份有限公司,上市,688099,上海证券交易所,科创板,688099.SH
3862,胜蓝股份,胜蓝科技股份有限公司,上市,300843,深圳证券交易所,创业板,300843.SZ
3863,京北方,京北方信息技术股份有限公司,上市,002987,深圳证券交易所,主板,002987.SZ
3864,奥海科技,东莞市奥海科技股份有限公司,上市,002993,深圳证券交易所,主板,002993.SZ
3865,海力风电,江苏海力风电设备科技股份有限公司,上市,301155,深圳证券交易所,创业板,301155.SZ
3866,佳缘科技,佳缘科技股份有限公司,上市,301117,深圳证券交易所,创业板,301117.SZ
3867,唯捷创芯,唯捷创芯(天津)电子技术股份有限公司,上市,688153,上海证券交易所,科创板,688153.SH
3868,路维光电,深圳市路维光电股份有限公司,上市,688401,上海证券交易所,科创板,688401.SH
3869,荣昌生物,荣昌生物制药(烟台)股份有限公司,上市,688331,上海证券交易所,科创板,688331.SH
3870,浩瀚深度,北京浩瀚深度信息技术股份有限公司,上市,688292,上海证券交易所,科创板,688292.SH
3871,万得凯,浙江万得凯流体设备科技股份有限公司,上市,301309,深圳证券交易所,创业板,301309.SZ
3872,华大九天,北京华大九天科技股份有限公司,上市,301269,深圳证券交易所,创业板,301269.SZ
3873,多利科技,滁州多利汽车科技股份有限公司,上市,001311,深圳证券交易所,主板,001311.SZ
3874,好上好,深圳市好上好信息科技股份有限公司,上市,001298,深圳证券交易所,主板,001298.SZ
3875,劲旅环境,劲旅环境科技股份有限公司,上市,001230,深圳证券交易所,主板,001230.SZ
3876,德明利,深圳市德明利技术股份有限公司,上市,001309,深圳证券交易所,主板,001309.SZ
3877,南矿集团,南昌矿机集团股份有限公司,上市,001360,深圳证券交易所,主板,001360.SZ
3878,颀中科技,合肥颀中科技股份有限公司,上市,688352,上海证券交易所,科创板,688352.SH
3879,中润光学,嘉兴中润光学科技股份有限公司,上市,688307,上海证券交易所,科创板,688307.SH
3880,爱乐达,成都爱乐达航空制造股份有限公司,上市,300696,深圳证券交易所,创业板,300696.SZ
3881,电工合金,江阴电工合金股份有限公司,上市,300697,深圳证券交易所,创业板,300697.SZ
3882,诺思格,诺思格(北京)医药科技股份有限公司,上市,301333,深圳证券交易所,创业板,301333.SZ
3883,华信新材,江苏华信新材料股份有限公司,上市,300717,深圳证券交易所,创业板,300717.SZ
3884,英可瑞,深圳市英可瑞科技股份有限公司,上市,300713,深圳证券交易所,创业板,300713.SZ
3885,中环环保,安徽中环环保科技股份有限公司,上市,300692,深圳证券交易所,创业板,300692.SZ
3886,天地数码,杭州天地数码科技股份有限公司,上市,300743,深圳证券交易所,创业板,300743.SZ
3887,奥雅股份,深圳奥雅设计股份有限公司,上市,300949,深圳证券交易所,创业板,300949.SZ
3888,光弘科技,惠州光弘科技股份有限公司,上市,300735,深圳证券交易所,创业板,300735.SZ
3889,新疆火炬,新疆火炬燃气股份有限公司,上市,603080,上海证券交易所,主板,603080.SH
3890,有友食品,有友食品股份有限公司,上市,603697,上海证券交易所,主板,603697.SH
3891,龙磁科技,安徽龙磁科技股份有限公司,上市,300835,深圳证券交易所,创业板,300835.SZ
3892,深信服,深信服科技股份有限公司,上市,300454,深圳证券交易所,创业板,300454.SZ
3893,铂科新材,深圳市铂科新材料股份有限公司,上市,300811,深圳证券交易所,创业板,300811.SZ
3894,百龙创园,山东百龙创园生物科技股份有限公司,上市,605016,上海证券交易所,主板,605016.SH
3895,法本信息,深圳市法本信息技术股份有限公司,上市,300925,深圳证券交易所,创业板,300925.SZ
3896,润阳科技,浙江润阳新材料科技股份有限公司,上市,300920,深圳证券交易所,创业板,300920.SZ
3897,金宏气体,金宏气体股份有限公司,上市,688106,上海证券交易所,科创板,688106.SH
3898,科翔股份,广东科翔电子科技股份有限公司,上市,300903,深圳证券交易所,创业板,300903.SZ
3899,绿的谐波,苏州绿的谐波传动科技股份有限公司,上市,688017,上海证券交易所,科创板,688017.SH
3900,星辉环材,星辉环保材料股份有限公司,上市,300834,深圳证券交易所,创业板,300834.SZ
3901,雅艺科技,浙江雅艺金属科技股份有限公司,上市,301113,深圳证券交易所,创业板,301113.SZ
3902,远翔新材,福建远翔新材料股份有限公司,上市,301300,深圳证券交易所,创业板,301300.SZ
3903,南网科技,南方电网电力科技股份有限公司,上市,688248,上海证券交易所,科创板,688248.SH
3904,英集芯,深圳英集芯科技股份有限公司,上市,688209,上海证券交易所,科创板,688209.SH
3905,东南电子,东南电子股份有限公司,上市,301359,深圳证券交易所,创业板,301359.SZ
3906,宁波远洋,宁波远洋运输股份有限公司,上市,601022,上海证券交易所,主板,601022.SH
3907,宿迁联盛,宿迁联盛科技股份有限公司,上市,603065,上海证券交易所,主板,603065.SH
3908,中科磁业,浙江中科磁业股份有限公司,上市,301141,深圳证券交易所,创业板,301141.SZ
3909,一彬科技,宁波一彬电子科技股份有限公司,上市,001278,深圳证券交易所,主板,001278.SZ
3910,恒尚节能,江苏恒尚节能科技股份有限公司,上市,603137,上海证券交易所,主板,603137.SH
3911,柏诚股份,柏诚系统科技股份有限公司,上市,601133,上海证券交易所,主板,601133.SH
3912,万润新能,湖北万润新能源科技股份有限公司,上市,688275,上海证券交易所,科创板,688275.SH
3913,易事特,易事特集团股份有限公司,上市,300376,深圳证券交易所,创业板,300376.SZ
3914,浩丰科技,北京浩丰创源科技股份有限公司,上市,300419,深圳证券交易所,创业板,300419.SZ
3915,特一药业,特一药业集团股份有限公司,上市,002728,深圳证券交易所,主板,002728.SZ
3916,海洋王,海洋王照明科技股份有限公司,上市,002724,深圳证券交易所,主板,002724.SZ
3917,龙大美食,山东龙大美食股份有限公司,上市,002726,深圳证券交易所,主板,002726.SZ
3918,安硕信息,上海安硕信息技术股份有限公司,上市,300380,深圳证券交易所,创业板,300380.SZ
3919,晶方科技,苏州晶方半导体科技股份有限公司,上市,603005,上海证券交易所,主板,603005.SH
3920,恒华科技,北京恒华伟业科技股份有限公司,上市,300365,深圳证券交易所,创业板,300365.SZ
3921,东方通,北京东方通科技股份有限公司,上市,300379,深圳证券交易所,创业板,300379.SZ
3922,全通教育,全通教育集团(广东)股份有限公司,上市,300359,深圳证券交易所,创业板,300359.SZ
3923,天利科技,江西天利科技股份有限公司,上市,300399,深圳证券交易所,创业板,300399.SZ
3924,捷荣技术,东莞捷荣技术股份有限公司,上市,002855,深圳证券交易所,主板,002855.SZ
3925,江山欧派,江山欧派门业股份有限公司,上市,603208,上海证券交易所,主板,603208.SH
3926,德新科技,德力西新能源科技股份有限公司,上市,603032,上海证券交易所,主板,603032.SH
3927,牧高笛,牧高笛户外用品股份有限公司,上市,603908,上海证券交易所,主板,603908.SH
3928,吉大通信,吉林吉大通信设计院股份有限公司,上市,300597,深圳证券交易所,创业板,300597.SZ
3929,康隆达,浙江康隆达特种防护科技股份有限公司,上市,603665,上海证券交易所,主板,603665.SH
3930,川网传媒,四川新闻网传媒(集团)股份有限公司,上市,300987,深圳证券交易所,创业板,300987.SZ
3931,晨曦航空,西安晨曦航空科技股份有限公司,上市,300581,深圳证券交易所,创业板,300581.SZ
3932,容大感光,深圳市容大感光科技股份有限公司,上市,300576,深圳证券交易所,创业板,300576.SZ
3933,中石科技,北京中石伟业科技股份有限公司,上市,300684,深圳证券交易所,创业板,300684.SZ
3934,山东出版,山东出版传媒股份有限公司,上市,601019,上海证券交易所,主板,601019.SH
3935,泰瑞机器,泰瑞机器股份有限公司,上市,603289,上海证券交易所,主板,603289.SH
3936,万通智控,万通智控科技股份有限公司,上市,300643,深圳证券交易所,创业板,300643.SZ
3937,浙矿股份,浙矿重工股份有限公司,上市,300837,深圳证券交易所,创业板,300837.SZ
3938,友讯达,深圳友讯达科技股份有限公司,上市,300514,深圳证券交易所,创业板,300514.SZ
3939,太龙股份,太龙电子股份有限公司,上市,300650,深圳证券交易所,创业板,300650.SZ
3940,若羽臣,广州若羽臣科技股份有限公司,上市,003010,深圳证券交易所,主板,003010.SZ
3941,和远气体,湖北和远气体股份有限公司,上市,002971,深圳证券交易所,主板,002971.SZ
3942,金田股份,宁波金田铜业(集团)股份有限公司,上市,601609,上海证券交易所,主板,601609.SH
3943,开普检测,许昌开普检测研究院股份有限公司,上市,003008,深圳证券交易所,主板,003008.SZ
3944,高测股份,青岛高测科技股份有限公司,上市,688556,上海证券交易所,科创板,688556.SH
3945,上纬新材,上纬新材料科技股份有限公司,上市,688585,上海证券交易所,科创板,688585.SH
3946,赛科希德,北京赛科希德科技股份有限公司,上市,688338,上海证券交易所,科创板,688338.SH
3947,新致软件,上海新致软件股份有限公司,上市,688590,上海证券交易所,科创板,688590.SH
3948,安必平,广州安必平医药科技股份有限公司,上市,688393,上海证券交易所,科创板,688393.SH
